Variables,Adjusted R²,AIC
"farming_area_norm, energy_area_norm, public_services_norm, entropy_production",0.011704554706707726,1065.7565058980554
"farming_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, road_length_norm, entropy_production",0.011640019577812244,1067.7484670837007
"aquaculture_area_norm, pasture_area_norm, retail_count_norm, road_length_norm, entropy_production",0.011636340686537072,1066.7675026146883
"energy_area_norm, retail_count_norm, public_services_norm",0.011632626175449468,1064.795943915863
"farming_area_norm, aquaculture_area_norm, energy_area_norm, retail_count_norm, road_length_norm, entropy_production",0.011607760606943796,1067.760706467024
"energy_area_norm, retail_count_norm",0.01157449815729994,1063.8274197012415
"farming_area_norm, retail_count_norm, road_length_norm",0.011565134022171741,1064.8215504808288
"pasture_area_norm, energy_area_norm, transportation_area_norm, road_length_norm",0.011529962333746702,1065.8227475848867
"pasture_area_norm, energy_area_norm, transportation_area_norm, road_length_norm, entropy_production",0.011521609858874182,1066.8110306855665
"pasture_area_norm, public_services_norm, entropy_production",0.011432846938900343,1064.8717352108624
"farming_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, public_services_norm",0.011273334013601088,1066.905207505698
"farming_area_norm, energy_area_norm, retail_count_norm, public_services_norm",0.011193398751326411,1065.9504093820701
"aquaculture_area_norm, energy_area_norm, public_services_norm, entropy_production",0.011112141710432177,1065.9812244457476
"farming_area_norm, aquaculture_area_norm, energy_area_norm, transportation_area_norm, road_length_norm, entropy_production",0.01110086762920759,1067.9529744084407
"energy_area_norm, public_services_norm, road_length_norm, entropy_production",0.011097392022095365,1065.9868176905534
"pasture_area_norm, retail_count_norm, public_services_norm, road_length_norm",0.011089424213652332,1065.9898391368565
"retail_count_norm, public_services_norm, road_length_norm",0.011085964726534892,1065.003297353389
"farming_area_norm, pasture_area_norm, retail_count_norm, road_length_norm",0.011078427892858289,1065.9940089753359
"farming_area_norm, aquaculture_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, entropy_production",0.010953870761884588,1068.0087128825203
"farming_area_norm, pasture_area_norm, energy_area_norm, transportation_area_norm, road_length_norm, entropy_production",0.010943327324225316,1068.0127104392889
"pasture_area_norm, public_services_norm",0.010909101429416035,1064.0797804728854
"farming_area_norm, aquaculture_area_norm, energy_area_norm, retail_count_norm, public_services_norm, road_length_norm, entropy_production",0.010875436529793392,1069.0180415002214
"farming_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, public_services_norm, road_length_norm, entropy_production",0.010865746101888618,1069.0217153475792
"farming_area_norm, aquaculture_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, public_services_norm, entropy_production",0.010846599855812933,1069.0289739909458
"pasture_area_norm, energy_area_norm, retail_count_norm, public_services_norm, road_length_norm, entropy_production",0.010824508003507205,1068.0577579783176
"farming_area_norm, retail_count_norm, public_services_norm, road_length_norm",0.010815090929321647,1066.0938533091462
"farming_area_norm, aquaculture_area_norm, public_services_norm, entropy_production",0.010803522238876706,1066.0982389740598
"pasture_area_norm, energy_area_norm, retail_count_norm, road_length_norm",0.010732517202711622,1066.1251557024957
"farming_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm",0.010726465234147775,1066.1274498052626
"aquaculture_area_norm, public_services_norm, road_length_norm, entropy_production",0.010725709381472104,1066.1277363232327
"energy_area_norm, retail_count_norm, road_length_norm",0.010669394427322176,1065.1612291493743
"aquaculture_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm",0.01062907801020796,1066.1643641775058
"farming_area_norm, energy_area_norm, public_services_norm, road_length_norm, entropy_production",0.01056622031820631,1067.1733026924637
"farming_area_norm, aquaculture_area_norm, pasture_area_norm, retail_count_norm, road_length_norm, entropy_production",0.010562583341870213,1068.1570414190128
"aquaculture_area_norm, retail_count_norm, road_length_norm",0.0105372708782705,1065.2113064667974
"aquaculture_area_norm, pasture_area_norm, retail_count_norm, public_services_norm, road_length_norm, entropy_production",0.010512617150314707,1068.1759782900267
"aquaculture_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, public_services_norm",0.010509622477019698,1067.194752923766
"farming_area_norm, pasture_area_norm, public_services_norm, entropy_production",0.010487823689557252,1066.2178998010902
"farming_area_norm, pasture_area_norm, energy_area_norm, transportation_area_norm, road_length_norm",0.010486422457589795,1067.2035452329117
"aquaculture_area_norm, energy_area_norm, retail_count_norm, public_services_norm",0.010455872743120431,1066.2300082033557
"transportation_area_norm, entropy_production",0.010426289430580882,1064.2627872364574
"aquaculture_area_norm, energy_area_norm, retail_count_norm",0.010402621179353089,1065.2623343632915
"farming_area_norm, aquaculture_area_norm, retail_count_norm, public_services_norm",0.010399580996363733,1066.251340051077
"farming_area_norm, pasture_area_norm, retail_count_norm, public_services_norm, road_length_norm",0.01037569200169286,1067.2455068580293
"farming_area_norm, energy_area_norm, retail_count_norm",0.010374285483042756,1065.2730717947138
"public_services_norm, road_length_norm",0.0103552885420779,1064.2896921327576
"farming_area_norm, aquaculture_area_norm, pasture_area_norm, transportation_area_norm, road_length_norm, entropy_production",0.010330502101309369,1068.2449906500212
"aquaculture_area_norm, transportation_area_norm, entropy_production",0.010211644843425849,1065.3346963339427
"aquaculture_area_norm, pasture_area_norm, retail_count_norm, road_length_norm",0.010204478207208711,1066.3252651760731
"aquaculture_area_norm, pasture_area_norm, energy_area_norm, transportation_area_norm, road_length_norm",0.010196599250046678,1067.3133646350561
"farming_area_norm, aquaculture_area_norm, pasture_area_norm, retail_count_norm, public_services_norm",0.010172520139743235,1067.322487210838
"road_length_norm, entropy_production",0.010159999055642799,1064.3636846795976
"aquaculture_area_norm, pasture_area_norm, energy_area_norm, transportation_area_norm, road_length_norm, entropy_production",0.01014791563320716,1068.3141689063696
"aquaculture_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, road_length_norm, entropy_production",0.010094749298641292,1068.3343101379373
"farming_area_norm, aquaculture_area_norm, energy_area_norm, transportation_area_norm, road_length_norm",0.010034447855803541,1067.3747927859404
"farming_area_norm, energy_area_norm, retail_count_norm, road_length_norm",0.010009693029198408,1066.3990554224001
"pasture_area_norm, public_services_norm, road_length_norm, entropy_production",0.009981059558954897,1066.4099013832015
"pasture_area_norm, energy_area_norm, public_services_norm, entropy_production",0.009946749402932498,1066.422897180595
"farming_area_norm, aquaculture_area_norm, pasture_area_norm, transportation_area_norm, road_length_norm",0.009880956630966664,1067.4329309175732
"aquaculture_area_norm, pasture_area_norm, public_services_norm, entropy_production",0.009867510359383602,1066.4529091544648
"aquaculture_area_norm, public_services_norm",0.009854498706158399,1064.4794053571845
"pasture_area_norm, public_services_norm, road_length_norm",0.009850928914271195,1065.4713354752985
"farming_area_norm, aquaculture_area_norm, retail_count_norm",0.009825706733986972,1065.4808877714308
"farming_area_norm, aquaculture_area_norm, pasture_area_norm, retail_count_norm",0.009818273032935032,1066.4715566976347
"farming_area_norm, public_services_norm",0.009778563379642002,1064.5081634089502
"farming_area_norm, aquaculture_area_norm, pasture_area_norm, retail_count_norm, public_services_norm, road_length_norm, entropy_production",0.009732062668563746,1069.4512706303472
"farming_area_norm, public_services_norm, road_length_norm",0.009702458389629798,1065.5275616280132
"pasture_area_norm, energy_area_norm, retail_count_norm, public_services_norm, road_length_norm",0.009694808058138715,1067.503426636391
"farming_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, road_length_norm",0.00965694333503142,1067.5177646403015
"pasture_area_norm, energy_area_norm, public_services_norm",0.009566810531690284,1065.5789244367068
"aquaculture_area_norm, retail_count_norm, public_services_norm, road_length_norm",0.009535511360669102,1066.5786284472329
"energy_area_norm, retail_count_norm, public_services_norm, road_length_norm",0.009533223971427418,1066.5794944752279
"farming_area_norm, aquaculture_area_norm, public_services_norm, road_length_norm, entropy_production",0.009463986552611603,1067.5908218952627
"farming_area_norm, pasture_area_norm, public_services_norm",0.009453378901455256,1065.6218697117247
"aquaculture_area_norm, pasture_area_norm, public_services_norm",0.009446695009808548,1065.6244000831962
"farming_area_norm, pasture_area_norm, public_services_norm, road_length_norm, entropy_production",0.009435008558487112,1067.601792307948
"energy_area_norm, public_services_norm",0.009429810669137617,1064.6402139144925
"farming_area_norm, aquaculture_area_norm, energy_area_norm, public_services_norm, entropy_production",0.009399020478227715,1067.6154161338127
"farming_area_norm, energy_area_norm, retail_count_norm, public_services_norm, road_length_norm",0.009322539491352977,1067.6443675113806
"aquaculture_area_norm, pasture_area_norm, retail_count_norm, public_services_norm, road_length_norm",0.009267090969156011,1067.665355789376
"aquaculture_area_norm, energy_area_norm, public_services_norm, road_length_norm, entropy_production",0.009228562932466766,1067.6799386630282
"farming_area_norm, aquaculture_area_norm, retail_count_norm, road_length_norm",0.009059341738109739,1066.7588678214736
"farming_area_norm, pasture_area_norm, energy_area_norm, public_services_norm, entropy_production",0.0090379651894551,1067.7520716262788
"aquaculture_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, public_services_norm, road_length_norm, entropy_production",0.00903335298554031,1069.715768478372
"farming_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, public_services_norm, road_length_norm",0.009024692381588872,1068.7394545887128
"farming_area_norm, aquaculture_area_norm, pasture_area_norm, energy_area_norm, retail_count_norm, road_length_norm, entropy_production",0.009004045732418864,1069.726858717829
"aquaculture_area_norm, energy_area_norm, retail_count_norm, road_length_norm",0.00899688375178831,1066.782502946929
"farming_area_norm, aquaculture_area_norm, energy_area_norm, retail_count_norm, public_services_norm",0.008990242752316524,1067.7701303231806
